,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,holiday,weekend,hour,day,month,Power_kW_-1_day
2017-04-09 02:00:00,91.8283395,15.729166666666666,62.04583333333333,0.30225,0.5240833333333333,1018.0,0.0,0.0,0.0,0,1,2,9,4,100.5958705
2017-04-09 03:00:00,91.934749,14.87,66.8475,0.0035,0.041916666666666665,1017.0,0.0,0.0,0.0,0,1,3,9,4,92.6472775
2017-04-09 04:00:00,97.4363605,14.755,64.0,0.0,0.0,1017.0,0.0,0.0,0.0,0,1,4,9,4,95.6520895
2017-04-09 05:00:00,89.2622755,13.900833333333333,73.75916666666667,0.0,0.0,1017.0,0.0,0.0,0.0,0,1,5,9,4,103.6164145
2017-04-09 06:00:00,90.7939605,13.594999999999999,73.83333333333333,0.0,0.0,1017.0,0.0415,0.0,0.0,0,1,6,9,4,95.042256
2017-04-09 07:00:00,90.426225,13.472499999999998,66.8875,0.0,0.0,1017.5833333333334,31.164,0.0,0.0,0,1,7,9,4,107.4065155
2017-04-09 08:00:00,93.285953,12.8275,71.16333333333334,0.0,0.0,1018.0,126.89416666666666,0.0,0.0,0,1,8,9,4,115.91425
2017-04-09 09:00:00,96.8101395,14.0225,57.7525,0.0,0.0,1018.0,358.60833333333335,0.0,0.0,0,1,9,9,4,110.231502
2017-04-09 10:00:00,98.2579205,15.705833333333333,51.43083333333333,0.0,0.0,1018.5,613.975,0.0,0.0,0,1,10,9,4,102.8625895
2017-04-09 11:00:00,88.4852895,17.787499999999998,40.25833333333333,0.0,0.0,1018.0833333333334,757.475,0.0,0.0,0,1,11,9,4,98.3361435
2017-04-09 12:00:00,99.060034,19.074166666666667,31.191666666666666,0.0,0.0,1018.0,851.8333333333334,0.0,0.0,0,1,12,9,4,112.8406105
2017-04-09 13:00:00,95.5209895,21.053333333333335,27.523333333333337,0.0,0.0,1018.0,861.1666666666666,0.0,0.0,0,1,13,9,4,109.705791
2017-04-09 14:00:00,93.8402875,21.948333333333334,25.579166666666666,0.0,0.0,1017.6666666666666,829.75,0.0,0.0,0,1,14,9,4,112.2178855
2017-04-09 15:00:00,99.3738,22.564166666666665,24.36,0.0,0.0,1017.0,707.3416666666667,0.0,0.0,0,1,15,9,4,104.765069
2017-04-09 16:00:00,101.760694,23.010833333333334,23.4325,0.0,0.0,1017.0,570.5916666666667,0.0,0.0,0,1,16,9,4,112.4656645
2017-04-09 17:00:00,89.7748765,22.897499999999997,24.540833333333335,0.0,0.0,1017.0,414.4166666666667,0.0,0.0,0,1,17,9,4,101.195216
2017-04-09 18:00:00,90.3678855,22.790000000000003,26.506666666666664,0.0,0.0,1017.0,217.39166666666665,0.0,0.0,0,1,18,9,4,105.7878675
2017-04-09 19:00:00,94.4411625,21.673333333333332,29.219166666666666,0.0,0.0,1017.0,47.26791666666667,0.0,0.0,0,1,19,9,4,103.3068
2017-04-09 20:00:00,100.0293,19.8225,37.44833333333333,0.0,0.0,1017.75,0.13141666666666665,0.0,0.0,0,1,20,9,4,105.8062215
2017-04-09 21:00:00,92.57845,19.19,39.80916666666666,0.0,0.0,1018.5,0.0,0.0,0.0,0,1,21,9,4,89.3483645
2017-04-09 22:00:00,91.7291405,19.055833333333332,38.4225,0.0,0.0,1019.0,0.0,0.0,0.0,0,1,22,9,4,86.480115
2017-04-09 23:00:00,90.1821605,19.0525,36.663333333333334,0.0,0.0,1019.0,0.0,0.0,0.0,0,1,23,9,4,94.4298005
2017-04-10 00:00:00,93.1323475,18.175,44.5825,0.0,0.0,1019.0,0.0,0.0,0.0,0,0,0,10,4,98.262072
2017-04-10 01:00:00,87.6064825,16.278333333333332,55.54583333333333,0.0,0.0,1019.0,0.0,0.0,0.0,0,0,1,10,4,87.6768395
2017-04-10 02:00:00,89.083324,15.119166666666667,59.83833333333333,0.0,0.0,1019.0,0.0,0.0,0.0,0,0,2,10,4,91.8283395
2017-04-10 03:00:00,86.414565,14.618333333333332,62.26333333333333,0.0,0.0,1019.0,0.0,0.0,0.0,0,0,3,10,4,91.934749
2017-04-10 04:00:00,98.3977605,14.009166666666667,65.735,0.0,0.0,1019.0833333333334,0.0,0.0,0.0,0,0,4,10,4,97.4363605
2017-04-10 05:00:00,90.806415,13.642307692307693,71.13461538461539,0.0,0.0,1020.0,0.0,0.0,0.0,0,0,5,10,4,89.2622755
2017-04-10 06:00:00,100.548019,14.099166666666667,67.35666666666667,0.0,0.0,1020.0,0.034583333333333334,0.0,0.0,0,0,6,10,4,90.7939605
2017-04-10 07:00:00,122.4948145,14.549166666666666,62.8525,0.0,0.0,1020.0833333333334,32.37266666666667,0.0,0.0,0,0,7,10,4,90.426225
2017-04-10 08:00:00,364.9279935,14.758333333333333,62.604166666666664,0.0,0.0,1021.0,141.61666666666667,0.0,0.0,0,0,8,10,4,93.285953
2017-04-10 09:00:00,235.925375,13.971666666666666,62.815,0.0,0.0,1021.0,319.0833333333333,0.0,0.0,0,0,9,10,4,96.8101395
2017-04-10 10:00:00,279.271405,14.7025,58.50666666666667,0.0,0.0,1021.4166666666666,467.3416666666667,0.0,0.0,0,0,10,10,4,98.2579205
2017-04-10 11:00:00,303.3289105,17.3075,47.07833333333334,0.012250000000000002,0.14675000000000002,1021.6666666666666,578.9833333333333,0.0,0.0,0,0,11,10,4,88.4852895
2017-04-10 12:00:00,309.382016,19.984166666666667,32.81,0.0,0.0,1022.4166666666666,654.8083333333333,0.0,0.0,0,0,12,10,4,99.060034
2017-04-10 13:00:00,299.9168145,21.325,27.83,0.008749999999999999,0.06291666666666666,1022.0,800.5583333333334,0.0,0.0,0,0,13,10,4,95.5209895
2017-04-10 14:00:00,397.378084,22.155833333333334,25.426666666666666,0.435,0.9434166666666667,1022.0,848.6666666666666,0.0,0.0,0,0,14,10,4,93.8402875
2017-04-10 15:00:00,427.610181,23.215,23.920833333333334,0.0,0.0,1021.1666666666666,774.1666666666666,0.0,0.0,0,0,15,10,4,99.3738
2017-04-10 16:00:00,255.0041395,23.94666666666667,24.7975,0.0,0.0,1020.5,648.275,0.0,0.0,0,0,16,10,4,101.760694
2017-04-10 17:00:00,215.6212625,23.5575,26.643333333333334,0.0,0.0,1020.0,396.1166666666666,0.0,0.0,0,0,17,10,4,89.7748765
2017-04-10 18:00:00,185.26615,23.6875,27.117500000000003,0.0,0.0,1020.0,195.00583333333336,0.0,0.0,0,0,18,10,4,90.3678855
2017-04-10 19:00:00,143.81233,23.1875,30.139166666666668,0.0,0.0,1020.0,37.87416666666667,0.0,0.0,0,0,19,10,4,94.4411625
2017-04-10 20:00:00,125.197878,22.662499999999998,30.84166666666667,0.0,0.0,1020.0,0.7102499999999999,0.0,0.0,0,0,20,10,4,100.0293
2017-04-10 21:00:00,107.1814605,22.110833333333332,31.59,0.0,0.0,1020.0,0.0,0.0,0.0,0,0,21,10,4,92.57845
2017-04-10 22:00:00,98.170739,21.75916666666667,29.95,0.0,0.0,1020.0,0.0,0.0,0.0,0,0,22,10,4,91.7291405
2017-04-10 23:00:00,103.5325105,21.5925,28.221666666666664,0.0,0.0,1020.6666666666666,0.0,0.0,0.0,0,0,23,10,4,90.1821605
2017-04-11 00:00:00,105.027706,19.589166666666667,34.665,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,0,11,4,93.1323475
2017-04-11 01:00:00,104.951231,18.69333333333333,38.94833333333333,0.0,0.0,1021.1666666666666,0.0,0.0,0.0,0,0,1,11,4,87.6064825
2017-04-11 02:00:00,100.066445,18.468333333333334,40.04416666666667,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,2,11,4,89.083324
2017-04-11 03:00:00,99.8800645,17.618333333333336,43.89333333333334,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,3,11,4,86.414565
2017-04-11 04:00:00,100.0373845,16.486666666666668,54.95249999999999,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,4,11,4,98.3977605
2017-04-11 05:00:00,103.8493355,16.136666666666667,56.75416666666666,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,5,11,4,90.806415
2017-04-11 06:00:00,103.6636105,15.769166666666665,56.22083333333333,0.0,0.0,1021.1666666666666,0.0,0.0,0.0,0,0,6,11,4,100.548019
2017-04-11 07:00:00,128.5217,16.201666666666668,57.0,0.0,0.0,1022.0,47.82566666666667,0.0,0.0,0,0,7,11,4,122.4948145
2017-04-11 08:00:00,424.3342105,17.4425,53.12833333333333,0.0,0.0,1022.0833333333334,213.01666666666665,0.0,0.0,0,0,8,11,4,364.9279935
2017-04-11 09:00:00,314.5637435,19.733333333333334,44.02333333333333,0.0,0.0,1023.0,413.3833333333334,0.0,0.0,0,0,9,11,4,235.925375
2017-04-11 10:00:00,352.387186,19.820833333333333,50.086666666666666,0.0,0.0,1023.0,600.0416666666666,0.0,0.0,0,0,10,11,4,279.271405
2017-04-11 11:00:00,346.726725,20.909166666666668,44.66083333333333,0.0,0.0,1023.0,753.6750000000001,0.0,0.0,0,0,11,11,4,303.3289105
2017-04-11 12:00:00,390.606769,22.739166666666666,33.45333333333333,0.0,0.0,1022.6666666666666,853.6666666666666,0.0,0.0,0,0,12,11,4,309.382016
2017-04-11 13:00:00,381.5484145,23.3325,29.040000000000003,0.0,0.0,1022.0,895.1666666666666,0.0,0.0,0,0,13,11,4,299.9168145
2017-04-11 14:00:00,429.1875325,25.2175,26.334999999999997,0.0,0.0,1021.25,882.4166666666666,0.0,0.0,0,0,14,11,4,397.378084
2017-04-11 15:00:00,454.687575,26.709999999999997,22.36916666666667,0.0,0.0,1020.5833333333334,798.8333333333334,0.0,0.0,0,0,15,11,4,427.610181
2017-04-11 16:00:00,244.961224,26.3175,23.978333333333335,0.0,0.0,1020.0,659.4083333333333,0.0,0.0,0,0,16,11,4,255.0041395
2017-04-11 17:00:00,225.5927285,24.51,29.925833333333333,0.0,0.0,1020.0,482.81666666666666,0.0,0.0,0,0,17,11,4,215.6212625
2017-04-11 18:00:00,181.355,22.9375,31.6775,0.0,0.0,1020.0,278.84166666666664,0.0,0.0,0,0,18,11,4,185.26615
2017-04-11 19:00:00,146.5918685,20.338333333333335,35.641666666666666,0.0,0.0,1020.0,87.86833333333334,0.0,0.0,0,0,19,11,4,143.81233
2017-04-11 20:00:00,137.8260855,19.0575,39.74583333333333,0.0,0.0,1020.8333333333334,0.65025,0.0,0.0,0,0,20,11,4,125.197878
2017-04-11 21:00:00,98.5170615,18.351666666666667,42.26916666666667,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,21,11,4,107.1814605
2017-04-11 22:00:00,97.434394,17.969166666666666,43.4575,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,22,11,4,98.170739
2017-04-11 23:00:00,99.078825,17.835833333333333,44.8125,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,23,11,4,103.5325105
2017-04-12 00:00:00,101.4353475,17.019166666666667,49.740833333333335,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,0,12,4,105.027706
2017-04-12 01:00:00,101.5979115,16.891666666666666,50.57416666666666,0.0,0.0,1021.0,0.0,0.0,0.0,0,0,1,12,4,104.951231
2017-04-12 02:00:00,94.450558,17.378333333333334,47.00416666666666,0.0,0.0,1020.25,0.0,0.0,0.0,0,0,2,12,4,100.066445
2017-04-12 03:00:00,100.2628765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,12,4,99.8800645
2017-04-12 04:00:00,96.2874875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,12,4,100.0373845
2017-04-12 05:00:00,98.47795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,12,4,103.8493355
2017-04-12 06:00:00,109.876658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,12,4,103.6636105
2017-04-12 07:00:00,123.551262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,12,4,128.5217
2017-04-12 08:00:00,448.7297355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,12,4,424.3342105
2017-04-12 09:00:00,317.587565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,12,4,314.5637435
2017-04-12 10:00:00,372.1419895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,12,4,352.387186
2017-04-12 11:00:00,344.7320385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,12,4,346.726725
2017-04-12 12:00:00,404.7893855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,12,4,390.606769
2017-04-12 13:00:00,402.8761995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,12,4,381.5484145
2017-04-12 14:00:00,405.1027145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,12,4,429.1875325
2017-04-12 15:00:00,424.310831,24.435,32.245,0.0,0.0,1018.5,764.0,0.0,0.0,0,0,15,12,4,454.687575
2017-04-12 16:00:00,247.658825,24.17,29.959166666666665,0.0,0.0,1018.0,640.2583333333333,0.0,0.0,0,0,16,12,4,244.961224
2017-04-12 17:00:00,210.452645,24.258333333333336,26.333333333333332,0.0,0.0,1018.0,467.00833333333327,0.0,0.0,0,0,17,12,4,225.5927285
2017-04-12 18:00:00,187.3923735,23.196153846153848,26.88769230769231,0.0,0.0,1018.0,264.9307692307692,0.0,0.0,0,0,18,12,4,181.355
2017-04-12 19:00:00,143.281375,19.9675,44.884166666666665,0.0,0.0,1018.0,76.80666666666666,0.0,0.0,0,0,19,12,4,146.5918685
2017-04-12 20:00:00,133.4027715,17.739166666666666,51.76916666666667,0.0,0.0,1018.8333333333334,0.6041666666666666,0.0,0.0,0,0,20,12,4,137.8260855
2017-04-12 21:00:00,106.4494855,17.458333333333332,47.461666666666666,0.0,0.0,1019.25,0.0,0.0,0.0,0,0,21,12,4,98.5170615
2017-04-12 22:00:00,102.715539,17.075,53.93416666666667,0.0,0.0,1020.0,0.0,0.0,0.0,0,0,22,12,4,97.434394
2017-04-12 23:00:00,105.9578605,16.8775,47.32083333333333,0.0,0.0,1020.0,0.0,0.0,0.0,0,0,23,12,4,99.078825
2017-04-13 00:00:00,99.013712,16.709166666666665,47.65083333333333,0.0,0.0,1020.0,0.0,0.0,0.0,0,0,0,13,4,101.4353475
2017-04-13 01:00:00,103.0299605,16.037499999999998,57.44083333333333,0.0,0.0,1019.9166666666666,0.0,0.0,0.0,0,0,1,13,4,101.5979115
2017-04-13 02:00:00,100.583416,15.855384615384615,49.45615384615384,0.0,0.0,1019.0,0.0,0.0,0.0,0,0,2,13,4,94.450558
2017-04-13 03:00:00,92.3107875,15.4475,52.7075,0.0,0.0,1019.0,0.0,0.0,0.0,0,0,3,13,4,100.2628765
2017-04-13 04:00:00,95.779475,14.013333333333334,63.4175,0.0,0.0,1018.8333333333334,0.0,0.0,0.0,0,0,4,13,4,96.2874875
2017-04-13 05:00:00,100.892375,13.415,72.15416666666667,0.0,0.0,1019.0,0.0,0.0,0.0,0,0,5,13,4,98.47795
2017-04-13 06:00:00,105.8001035,13.191666666666668,75.68333333333334,0.0,0.0,1019.5,0.20074999999999998,0.0,0.0,0,0,6,13,4,109.876658
2017-04-13 07:00:00,124.26095,13.438333333333333,75.70833333333333,0.0,0.0,1020.0,41.046749999999996,0.0,0.0,0,0,7,13,4,123.551262
2017-04-13 08:00:00,419.424734,15.0875,67.17166666666667,0.0,0.0,1020.0,192.2725,0.0,0.0,0,0,8,13,4,448.7297355
2017-04-13 09:00:00,289.982275,16.8875,59.31333333333333,0.0,0.0,1020.1666666666666,399.2,0.0,0.0,0,0,9,13,4,317.587565
2017-04-13 10:00:00,318.6641145,17.503333333333334,59.02,0.0,0.0,1021.0,572.4,0.0,0.0,0,0,10,13,4,372.1419895
2017-04-13 11:00:00,304.3838285,18.618333333333332,54.63833333333333,0.0,0.0,1021.0,719.025,0.0,0.0,0,0,11,13,4,344.7320385
2017-04-13 12:00:00,330.863625,18.554166666666667,50.23416666666666,0.0,0.0,1021.0,834.5,0.0,0.0,0,0,12,13,4,404.7893855
2017-04-13 13:00:00,341.608581,18.886666666666667,48.93666666666667,0.0,0.0,1021.0,874.0833333333334,0.0,0.0,0,0,13,13,4,402.8761995
2017-04-13 14:00:00,318.8352,18.754166666666666,49.274166666666666,0.0,0.0,1020.75,856.0833333333334,0.0,0.0,0,0,14,13,4,405.1027145
2017-04-13 15:00:00,352.802336,19.106666666666666,47.6325,0.0,0.0,1020.0,774.9166666666666,0.0,0.0,0,0,15,13,4,424.310831
2017-04-13 16:00:00,204.5232105,19.280833333333334,48.57750000000001,0.0,0.0,1020.0,639.2083333333334,0.0,0.0,0,0,16,13,4,247.658825
2017-04-13 17:00:00,185.9131285,18.618571428571425,49.794285714285714,0.0,0.0,1020.0,496.2285714285714,0.0,0.0,0,0,17,13,4,210.452645
2017-04-13 18:00:00,163.711125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,13,4,187.3923735
2017-04-13 19:00:00,140.922449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,13,4,143.281375
2017-04-13 20:00:00,136.487773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,13,4,133.4027715
2017-04-13 21:00:00,106.7409645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,13,4,106.4494855
2017-04-13 22:00:00,109.544975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,13,4,102.715539
2017-04-13 23:00:00,103.98415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,13,4,105.9578605
2017-04-14 00:00:00,105.8551655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,14,4,99.013712
